"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"AFL53796.1"	282.138464595074	-0.873030249049536	0.245449977416245	-3.55685609849951	0.000375319610666451	0.0435033159305288
"ADO68979.1"	126.41215194066	-0.842694479745358	0.237824391514451	-3.54334756994071	0.000395081629636291	0.0442899775812546
"AEB46684.1"	343.721359766837	0.838605134401478	0.213061123434356	3.93598381949699	8.28565556748823e-05	0.0180172897796861
"AFH60867.1"	98.6833239379445	-0.838548691585322	0.237636076547987	-3.52870954514345	0.000417591192330095	0.0452879715365118
"AQZ69605.1"	221.774284181407	-0.834733341856719	0.236142429244715	-3.53487234177507	0.000407972203747923	0.0445987207758661
"ACM41799.1"	360.242667428313	0.826392001427887	0.184278095382238	4.48448308364458	7.30909040441718e-06	0.00363909644294471
"ABA52499.1"	68.2109049130488	-0.810452785456874	0.205654945681375	-3.94083780855202	8.11975156206657e-05	0.0180172897796861
"AGT84210.1"	57.4942419155965	0.784102110447454	0.215096961440502	3.64534257107274	0.000267035845909968	0.0356704529045711
"AGS72825.1"	382.275355435027	0.783362574107678	0.186234435715638	4.20632506065526	2.59556828442598e-05	0.00848673349357013
"AGZ43721.1"	367.197235101197	0.773707252138332	0.19140595679166	4.04223183597411	5.29448464364488e-05	0.013974250010642
"ADU10194.1"	167.424598251983	0.771320514952949	0.132140503749879	5.83712406918726	5.31095486298974e-09	1.93911813639194e-05
"SDM48513.1"	118.292060744457	0.734275154473286	0.194029072175942	3.7843563659752	0.00015410687628772	0.0261706925491092
"AMU95184.1"	283.580251187356	-0.720336057391315	0.196621054802479	-3.66357538929362	0.000248718966554007	0.0342684679264065
"ANZ35410.1"	197.317494646813	0.719329777122254	0.200359862123443	3.59018902038908	0.000330438251517749	0.040668038067412
"AGZ44103.1"	422.51650564272	0.705930121859851	0.199513964655135	3.5382491801016	0.000402789752018137	0.0443412818967906
"ACU73740.1"	245.850522099171	0.689608482848097	0.125848347555852	5.47967848796778	4.26099409175669e-08	8.48596341528307e-05
"ADU09036.1"	491.392706874029	0.66957714755992	0.18171446361759	3.68477629259614	0.000228903599720545	0.0337364762169171
"SCF01770.1"	247.993898473037	-0.561067811156475	0.160530327330948	-3.4950891864799	0.000473903370895581	0.0493061688880551
"AIT37787.1"	223.017543983687	0.548279353857079	0.156332747682382	3.50713054037154	0.000452966878521397	0.0479379005206195
