"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ADV26648.1"	2212.45388488883	-5.27952136267698	0.766810686196067	-6.88503884689872	5.77717676128334e-12	1.79218392426632e-09
"BAD25039.1"	4418.57377265271	-5.25556959654278	1.11506464536384	-4.71324206932227	2.43806277501323e-06	0.000120395520340806
"ADX99504.1"	518.305283341276	-5.24633976795893	0.986784488642055	-5.31660137380005	1.05723332152305e-07	8.52729156029775e-06
"ACZ89199.1"	12427.1150584212	-5.24408360903544	1.08629489517764	-4.82749539955989	1.38260881725759e-06	7.43789976185107e-05
"BAK01222.1"	3822.43437193907	-5.21765372307979	1.03685785790962	-5.03217840640082	4.8493765389904e-07	3.13744289074734e-05
"ACL07680.1"	865.066265174446	-5.21547752660992	0.893056633242106	-5.84002999639107	5.21914242695221e-09	6.61191567041689e-07
"CAP74178.1"	167.595250088274	-5.20735444595863	0.971817141374387	-5.35836859040597	8.39767828566429e-08	7.0310941687965e-06
"ACY49514.1"	1771.73751716916	-5.18196406740875	0.696335322196109	-7.44176534240116	9.93485866711968e-14	5.00820364933947e-11
"ADY61807.1"	2566.12509299945	-5.17815300718578	0.780248473057579	-6.63654359603425	3.21123990814125e-11	7.84872445023169e-09
"ABL05685.1"	487.847612544392	-5.17089604821809	0.988357301551047	-5.23180841594766	1.67859677683353e-07	1.25601270394722e-05
"ARN21043.1"	3605.2948202949	-5.16258704302772	1.21521741168582	-4.24828264751892	2.15415504947878e-05	0.000727990080059189
"AAM18407.1"	321.013670162399	5.16219305232235	0.755225226091781	6.83530273351198	8.18320333021288e-12	2.38565025278507e-09
"ACI09621.1"	284.759740115555	-5.15319701670885	0.827954165933463	-6.22401242573489	4.84598674866371e-10	8.75062248935938e-08
"ACO34216.1"	927.954265435348	-5.1505389860732	0.766892770116231	-6.71611362993105	1.86635275096928e-11	4.90871059947866e-09
"AAW46258.1"	1604.49292540666	-5.14661813456018	0.865767870698552	-5.94457048909379	2.77182675056273e-09	3.78925942843878e-07
"ACI21050.1"	1373.45430630652	-5.12315261867484	1.24497041273931	-4.11507981736078	3.87045458470522e-05	0.00113381827586092
"ACL49975.1"	2294.55031784067	5.1205796808847	0.936049359186403	5.47041630938716	4.4897968337955e-08	4.21083775144766e-06
"ABF86069.1"	7417.50166437633	-5.10172784146979	1.0995737354228	-4.63973235911107	3.48860689733097e-06	0.000162647054132403
"AEO58921.1"	2861.33166416229	-5.09871944783358	1.20053090548329	-4.24705388636458	2.16599878170659e-05	0.000729953656280702
